"rules","support","confidence","coverage","lift","count"
"34","{X.T.LIGHT.='ORNAMENT'} => {X.HEART.='BIRD'}",0.00269460002872325,1,0.00269460002872325,216.747081712062,1501
"35","{X.T.LIGHT.='ORNAMENT'} => {X.HANGING.='ASSORTED'}",0.00269460002872325,1,0.00269460002872325,79.8394725526731,1501
"36","{X.HANGING.='JUMBO'} => {X.T.LIGHT.='SHOPPER'}",0.00215783426683901,1,0.00215783426683901,196.903499469777,1202
"37","{X.HANGING.='JUMBO'} => {X.HEART.='PAISLEY'}",0.00215783426683901,1,0.00215783426683901,159.154285714286,1202
"38","{X.HANGING.='JUMBO'} => {X.WHITE.='VINTAGE'}",0.00215783426683901,1,0.00215783426683901,43.0945381401826,1202
"39","{X.HANGING.='JUMBO'} => {X.HOLDER.='RED'}",0.00215783426683901,1,0.00215783426683901,29.7500534073916,1202
"40","{X.HOLDER.='PICTURE'} => {X.WHITE.='WOODEN'}",0.0020267844319977,0.920880913539967,0.00220091914404711,240.153325879356,1129
"41","{X.HOLDER.='PICTURE'} => {X.HEART.='FRAME'}",0.0020267844319977,0.920880913539967,0.00220091914404711,125.205639267343,1129
"42","{X.HOLDER.='PICTURE'} => {X.T.LIGHT.='WHITE'}",0.0020267844319977,0.920880913539967,0.00220091914404711,70.0296933895295,1129
"43","{X.HOLDER.='MAKING'} => {X.HEART.='JARS'}",0.00220630475369812,1,0.00220630475369812,434.508580343214,1229
"44","{X.HEART.='JARS'} => {X.HOLDER.='MAKING'}",0.00220630475369812,0.958658346333853,0.00230145052419934,434.508580343214,1229
"45","{X.HOLDER.='MAKING'} => {X.HANGING.='JAM'}",0.00220630475369812,1,0.00220630475369812,195.31556802244,1229
"46","{X.HOLDER.='MAKING'} => {X.WHITE.='WITH'}",0.00220630475369812,1,0.00220630475369812,77.72289660946,1229
"47","{X.HOLDER.='MAKING'} => {X.T.LIGHT.='SET'}",0.00220630475369812,1,0.00220630475369812,51.1233480176211,1229
"48","{X.HEART.='JARS'} => {X.HANGING.='JAM'}",0.00220630475369812,0.958658346333853,0.00230145052419934,187.24089945365,1229
"49","{X.HEART.='JARS'} => {X.WHITE.='WITH'}",0.00220630475369812,0.958658346333853,0.00230145052419934,74.509703535902,1229
"50","{X.HEART.='JARS'} => {X.T.LIGHT.='SET'}",0.00220630475369812,0.958658346333853,0.00230145052419934,49.0098242696228,1229
"51","{X.HANGING.='NAPKINS'} => {X.HEART.='PAPER'}",0.00239300588826655,1,0.00239300588826655,175.22491349481,1333
"52","{X.HEART.='CHAIN'} => {X.T.LIGHT.='KIT'}",0.00217219589257504,0.926493108728943,0.00234453540140744,308.853214414345,1210
"53","{X.HEART.='CHAIN'} => {X.WHITE.='PAPER'}",0.00217219589257504,0.926493108728943,0.00234453540140744,175.542082070194,1210
"54","{X.HEART.='CHAIN'} => {X.HANGING.='50''S'}",0.00217219589257504,0.926493108728943,0.00234453540140744,118.806105268502,1210
"55","{X.HEART.='CHAIN'} => {X.HOLDER.='CHRISTMAS'}",0.00217219589257504,0.926493108728943,0.00234453540140744,122.908721430429,1210
"56","{X.HOLDER.='PLASTERS'} => {X.T.LIGHT.='TIN'}",0.00236607784001149,1,0.00236607784001149,95.2530779753762,1318
"57","{X.HANGING.='RED'} => {X.HEART.='RETROSPOT'}",0.00322777538417349,1,0.00322777538417349,171.028553883942,1798
"58","{X.WHITE.='WICKER'} => {X.T.LIGHT.='WHITE'}",0.00224400402125521,0.942684766214178,0.00238043946574752,71.6877982487298,1250
"59","{X.WHITE.='WICKER'} => {X.HANGING.='HEART'}",0.00224400402125521,0.942684766214178,0.00238043946574752,60.8756227883081,1250
"60","{X.HOLDER.='WOODLAND'} => {X.HANGING.='BAG'}",0.00344499497343099,0.86247191011236,0.00399432715783427,11.4949480274911,1919
"61","{X.WHITE.='YELLOW'} => {X.T.LIGHT.='RECIPE'}",0.00211833979606491,0.877323420074349,0.0024145483268706,288.151083678193,1180
"62","{X.WHITE.='YELLOW'} => {X.HOLDER.='PANTRY'}",0.00211833979606491,0.877323420074349,0.0024145483268706,171.897375279007,1180
"63","{X.WHITE.='YELLOW'} => {X.HEART.='DESIGN'}",0.00211833979606491,0.877323420074349,0.0024145483268706,35.6198424138641,1180
"64","{X.WHITE.='YELLOW'} => {X.HANGING.='BOX'}",0.00211833979606491,0.877323420074349,0.0024145483268706,27.7279000237285,1180
"65","{X.HOLDER.='REEL'} => {X.T.LIGHT.='RIBBON'}",0.00283462587964958,1,0.00283462587964958,352.780240658645,1579
"66","{X.T.LIGHT.='RIBBON'} => {X.HOLDER.='REEL'}",0.00283462587964958,1,0.00283462587964958,352.780240658645,1579
"67","{X.HEART.='BREAD'} => {X.HANGING.='BIN'}",0.00260304466465604,0.99862258953168,0.00260663507109005,361.450764959537,1450
"68","{X.HANGING.='BIN'} => {X.HEART.='BREAD'}",0.00260304466465604,0.942170240415854,0.00276281775096941,361.450764959537,1450
"69","{X.WHITE.='TUBE'} => {X.HEART.='PENCILS'}",0.00208423093494184,0.848684210526316,0.0024558380008617,179.753251951171,1161
"70","{X.T.LIGHT.='WORD'} => {X.HANGING.='BLOCK'}",0.00262458710326009,0.836863194046938,0.00313622002010628,233.550237280514,1462
"71","{NA.='TRINKET'} => {X.T.LIGHT.='FELT'}",0.00210218296711188,1,0.00210218296711188,351.444794952681,1171
"72","{NA.='TRINKET'} => {X.WHITE.='PINK'}",0.00210218296711188,1,0.00210218296711188,129.755415793152,1171
"73","{X.HANGING.='COLOUR'} => {X.WHITE.='T-LIGHT'}",0.00233914979175643,0.890027322404372,0.0026281775096941,93.2795521490369,1303
"74","{X.HEART.='PLASTERS'} => {X.HANGING.='IN'}",0.0032744506678156,1,0.0032744506678156,179.806326662363,1824
"75","{X.HEART.='PLASTERS'} => {X.T.LIGHT.='TIN'}",0.0032744506678156,1,0.0032744506678156,95.2530779753762,1824
"76","{X.HEART.='DECORATIONS'} => {NA.='WOODEN'}",0.0020267844319977,0.892490118577075,0.00227093206951027,252.618239660657,1129
"77","{X.HEART.='DECORATIONS'} => {X.HANGING.='3'}",0.0020267844319977,0.892490118577075,0.00227093206951027,26.594238560617,1129
"78","{X.HOLDER.='LEAF'} => {X.HANGING.='BAG'}",0.00284898750538561,0.953153153153153,0.00298901335631193,12.7035394767899,1587
"79","{X.HOLDER.='KNOB'} => {X.HANGING.='CERAMIC'}",0.00241813873330461,0.952616690240453,0.00253841734884389,182.729201491578,1347
"80","{X.HOLDER.='KNOB'} => {X.HEART.='DRAWER'}",0.00241813873330461,0.952616690240453,0.00253841734884389,188.976353679324,1347
"81","{X.HOLDER.='KNOB'} => {X.T.LIGHT.='RED'}",0.00241813873330461,0.952616690240453,0.00253841734884389,44.2536570037146,1347
"82","{X.HANGING.='CALM'} => {X.HOLDER.='KEEP'}",0.00268203360620422,1,0.00268203360620422,340.07326007326,1494
"83","{X.HOLDER.='KEEP'} => {X.HANGING.='CALM'}",0.00268203360620422,0.912087912087912,0.00294054286945282,340.07326007326,1494
"84","{X.HOLDER.='NATURAL'} => {X.HANGING.='CHALKBOARD'}",0.00321520896165446,0.957242116515232,0.00335882521901479,213.118364741665,1791
"85","{X.HOLDER.='NATURAL'} => {X.T.LIGHT.='SLATE'}",0.00321520896165446,0.957242116515232,0.00335882521901479,198.00302583871,1791
"86","{X.HOLDER.='ROSES'} => {X.HEART.='REGENCY'}",0.00286514433433865,0.994392523364486,0.00288130116329168,326.601657555987,1596
"87","{X.HEART.='REGENCY'} => {X.HOLDER.='ROSES'}",0.00286514433433865,0.941037735849057,0.00304466465603906,326.601657555987,1596
"88","{X.T.LIGHT.='FINISH'} => {NA.='WOOD'}",0.00233017377567141,1,0.00233017377567141,273.192741539971,1298
"89","{X.T.LIGHT.='FINISH'} => {X.WHITE.='WHITE'}",0.00233017377567141,1,0.00233017377567141,66.1332066959516,1298
"90","{NA.='PACK'} => {X.WHITE.='OF'}",0.00234453540140744,1,0.00234453540140744,57.3735709135853,1306
"91","{X.T.LIGHT.='STAND'} => {X.HANGING.='CAKE'}",0.00255277897457992,0.822916666666667,0.0031021111589832,92.066177947379,1422
"92","{X.WHITE.='TISSUES'} => {X.HANGING.='12'}",0.00283283067643257,1,0.00283283067643257,48.9103520941259,1578
"93","{X.HANGING.='ANT'} => {NA.='WOOD'}",0.00201421800947867,0.800856531049251,0.00251507970702283,218.788191297535,1122
"94","{X.HANGING.='ANT'} => {X.WHITE.='WHITE'}",0.00201421800947867,0.800856531049251,0.00251507970702283,52.9632105016828,1122
"95","{NA.='RETROSPOT'} => {X.HANGING.='72'}",0.00248635645555077,1,0.00248635645555077,145.974842767296,1385
"96","{NA.='RETROSPOT'} => {X.WHITE.='PACK'}",0.00248635645555077,1,0.00248635645555077,78.0496006725515,1385
"97","{NA.='RETROSPOT'} => {X.HOLDER.='CASES'}",0.00248635645555077,1,0.00248635645555077,54.1288504518511,1385
"98","{NA.='RETROSPOT'} => {X.HEART.='CAKE'}",0.00248635645555077,1,0.00248635645555077,38.0076419213974,1385
"99","{NA.='RETROSPOT'} => {X.T.LIGHT.='OF'}",0.00248635645555077,1,0.00248635645555077,26.932263211333,1385
"100","{X.HOLDER.='CUTTERS'} => {X.HEART.='COOKIE'}",0.00222066637943415,0.83750846310088,0.00265151515151515,237.296904519692,1237
"101","{X.HOLDER.='CUTTERS'} => {X.WHITE.='OF'}",0.00221348556656614,0.834800270819228,0.00265151515151515,47.8954725365272,1233
"102","{X.HOLDER.='CUTTERS'} => {NA.='SET'}",0.00221348556656614,0.834800270819228,0.00265151515151515,28.7153972370719,1233
"103","{NA.='WATER'} => {X.HOLDER.='HOT'}",0.0020267844319977,0.778084079944866,0.00260483986787304,64.7384549503343,1129
"104","{X.WHITE.='METAL'} => {X.T.LIGHT.='FRENCH'}",0.00270716645124228,0.98562091503268,0.00274666092201637,327.975074378616,1508
"105","{X.T.LIGHT.='FRENCH'} => {X.WHITE.='METAL'}",0.00270716645124228,0.900836320191159,0.00300517018526497,327.975074378616,1508
"106","{X.WHITE.='METAL'} => {X.HOLDER.='DOOR'}",0.00270716645124228,0.98562091503268,0.00274666092201637,275.756039432348,1508
"107","{X.HOLDER.='DOOR'} => {X.WHITE.='METAL'}",0.00270716645124228,0.757408337518835,0.00357424960505529,275.756039432348,1508
"108","{X.WHITE.='METAL'} => {NA.='SIGN'}",0.00270716645124228,0.98562091503268,0.00274666092201637,286.102279577803,1508
"109","{NA.='SIGN'} => {X.WHITE.='METAL'}",0.00270716645124228,0.785825951016154,0.00344499497343099,286.102279577803,1508
"110","{X.WHITE.='METAL'} => {X.HEART.='BLUE'}",0.00270716645124228,0.98562091503268,0.00274666092201637,80.4911705775992,1508
"111","{X.HEART.='GARDENERS'} => {X.WHITE.='PAD'}",0.00308236392359615,1,0.00308236392359615,324.42632498544,1717
"112","{X.WHITE.='PAD'} => {X.HEART.='GARDENERS'}",0.00308236392359615,1,0.00308236392359615,324.42632498544,1717
"113","{X.T.LIGHT.='FRENCH'} => {X.HOLDER.='DOOR'}",0.00270716645124228,0.900836320191159,0.00300517018526497,252.035089803758,1508
"114","{X.HOLDER.='DOOR'} => {X.T.LIGHT.='FRENCH'}",0.00270716645124228,0.757408337518835,0.00357424960505529,252.035089803758,1508
"115","{X.T.LIGHT.='FRENCH'} => {NA.='SIGN'}",0.00270716645124228,0.900836320191159,0.00300517018526497,261.491330796917,1508
"116","{NA.='SIGN'} => {X.T.LIGHT.='FRENCH'}",0.00270716645124228,0.785825951016154,0.00344499497343099,261.491330796917,1508
"117","{X.T.LIGHT.='FRENCH'} => {X.HEART.='BLUE'}",0.00270716645124228,0.900836320191159,0.00300517018526497,73.56719891501,1508
"118","{NA.='TINS'} => {X.HOLDER.='OF'}",0.00295131408875485,1,0.00295131408875485,41.6478504672897,1644
"119","{NA.='TINS'} => {X.HANGING.='3'}",0.00222425678586816,0.753649635036496,0.00295131408875485,22.4570981438285,1239
"120","{X.T.LIGHT.='HOT'} => {X.WHITE.='WATER'}",0.00274666092201637,0.784213223987699,0.00350244147637513,85.8734291901136,1530
"121","{X.HANGING.='CHALKBOARD'} => {X.T.LIGHT.='SLATE'}",0.00398176073531524,0.886490807354117,0.00449159844894442,183.368302758462,2218
"122","{X.T.LIGHT.='SLATE'} => {X.HANGING.='CHALKBOARD'}",0.00398176073531524,0.823616784255477,0.00483448226339222,183.368302758462,2218
"123","{X.HEART.='CAKESTAND'} => {X.T.LIGHT.='TIER'}",0.00468009478672986,1,0.00468009478672986,205.549815498155,2607
"124","{X.T.LIGHT.='TIER'} => {X.HEART.='CAKESTAND'}",0.00468009478672986,0.961992619926199,0.00486500071808129,205.549815498155,2607
"125","{X.HEART.='CAKESTAND'} => {X.HOLDER.='REGENCY'}",0.00394944707740916,0.843881856540084,0.00468009478672986,89.4020443832424,2200
"126","{X.HEART.='CAKESTAND'} => {X.HANGING.='3'}",0.00468009478672986,1,0.00468009478672986,29.7977960843051,2607
"127","{X.T.LIGHT.='WATER'} => {X.HANGING.='BOTTLE'}",0.00359220163722533,0.801682692307692,0.0044808272296424,61.5787819805677,2001
"128","{X.HOLDER.='TRAVEL'} => {X.HANGING.='CARD'}",0.00369093781416056,0.783536585365854,0.00471061324141893,63.4575777133171,2056
"129","{X.HOLDER.='NAPKINS'} => {X.HANGING.='20'}",0.00326547465173058,0.986977753662507,0.00330855952893868,158.943650737254,1819
"130","{X.HOLDER.='NAPKINS'} => {X.T.LIGHT.='OF'}",0.00312006319115324,0.943027672273467,0.00330855952893868,25.3978694852397,1738
"131","{X.T.LIGHT.='TIER'} => {X.HOLDER.='REGENCY'}",0.00394944707740916,0.811808118081181,0.00486500071808129,86.0041069029937,2200
"132","{X.T.LIGHT.='TIER'} => {X.HANGING.='3'}",0.00468009478672986,0.961992619926199,0.00486500071808129,28.6652599231673,2607
"133","{X.HOLDER.='PAISLEY'} => {X.HANGING.='BAG'}",0.0039207238259371,0.886723507917174,0.00442158552348126,11.8181711412892,2184
"134","{X.HOLDER.='DOOR'} => {NA.='SIGN'}",0.00270716645124228,0.757408337518835,0.00357424960505529,219.857603090928,1508
"135","{NA.='SIGN'} => {X.HOLDER.='DOOR'}",0.00270716645124228,0.785825951016154,0.00344499497343099,219.857603090928,1508
"136","{X.HOLDER.='DOOR'} => {X.HEART.='BLUE'}",0.00270716645124228,0.757408337518835,0.00357424960505529,61.8540888918768,1508
"137","{X.HOLDER.='COLOUR'} => {X.HANGING.='ASSORTED'}",0.00393867585810714,0.841257668711656,0.00468188998994686,67.16556855083,2194
"138","{NA.='SIGN'} => {X.HEART.='BLUE'}",0.00270716645124228,0.785825951016154,0.00344499497343099,64.1748259425361,1508
"139","{NA.='TISSUES'} => {X.HANGING.='12'}",0.00350244147637513,1,0.00350244147637513,48.9103520941259,1951
"140","{NA.='WOODEN'} => {X.HANGING.='3'}",0.0027161424673273,0.76880081300813,0.0035329599310642,22.9085698554643,1513
"141","{NA.='WOOD'} => {X.WHITE.='WHITE'}",0.00350962228924314,0.958803334968122,0.00366041935947149,63.4087391322145,1955
"142","{X.HOLDER.='GIRL'} => {X.HEART.='DOLLY'}",0.00423488438891283,0.781643472498343,0.00541792330891857,127.088931675563,2359
"143","{X.HANGING.='JAM'} => {X.T.LIGHT.='SET'}",0.00432823495619704,0.845371669004208,0.00511991957489588,43.2182300387393,2411
"144","{X.HANGING.='IN'} => {X.T.LIGHT.='TIN'}",0.00437850064627316,0.787282117495158,0.0055615395662789,74.9910449263856,2439
"145","{X.HEART.='I'} => {X.HOLDER.='LONDON'}",0.00426181243716789,0.884500745156483,0.00481832543443918,158.680288271165,2374
"146","{X.HOLDER.='LONDON'} => {X.HEART.='I'}",0.00426181243716789,0.764573268921095,0.00557410598879793,158.680288271165,2374
"147","{X.HEART.='I'} => {X.T.LIGHT.='LOVE'}",0.00448980324572742,0.931818181818182,0.00481832543443918,148.898450946644,2501
"148","{X.T.LIGHT.='GIRL'} => {X.HOLDER.='DOLLY'}",0.00518813729714204,0.954110267414988,0.00543767054430561,146.4529025519,2890
"149","{X.HOLDER.='DOLLY'} => {X.T.LIGHT.='GIRL'}",0.00518813729714204,0.796362634334527,0.00651479247450811,146.4529025519,2890
"150","{X.WHITE.='TEACUP'} => {X.T.LIGHT.='SAUCER'}",0.00547896021829671,1,0.00547896021829671,181.328125,3052
"151","{X.T.LIGHT.='SAUCER'} => {X.WHITE.='TEACUP'}",0.00547896021829671,0.993489583333333,0.00551486428263679,181.328125,3052
"152","{X.WHITE.='TEACUP'} => {X.HANGING.='AND'}",0.00547896021829671,1,0.00547896021829671,54.6117647058824,3052
"153","{X.T.LIGHT.='SAUCER'} => {X.HANGING.='AND'}",0.00551486428263679,1,0.00551486428263679,54.6117647058824,3072
"154","{X.T.LIGHT.='SUKI'} => {X.HANGING.='BAG'}",0.00623474077265546,0.903250975292588,0.00690255636938101,12.0384477396096,3473
"155","{X.HOLDER.='LONDON'} => {X.T.LIGHT.='LOVE'}",0.00480755421513715,0.862479871175523,0.00557410598879793,137.818642409528,2678
"156","{X.T.LIGHT.='LOVE'} => {X.HOLDER.='LONDON'}",0.00480755421513715,0.768215720022949,0.00625807841447652,137.818642409528,2678
"157","{X.HOLDER.='CLOCK'} => {X.HEART.='BAKELIKE'}",0.00719517449375269,0.969286577992745,0.00742316530231222,121.033713383788,4008
"158","{X.HEART.='BAKELIKE'} => {X.HOLDER.='CLOCK'}",0.00719517449375269,0.898453261600538,0.00800840155105558,121.033713383788,4008
"159","{X.HOLDER.='CLOCK'} => {X.HANGING.='ALARM'}",0.00719517449375269,0.969286577992745,0.00742316530231222,118.640165986614,4008
"160","{X.HANGING.='ALARM'} => {X.HOLDER.='CLOCK'}",0.00719517449375269,0.880685563612393,0.00816996984058595,118.640165986614,4008
"161","{X.WHITE.='PANTRY'} => {NA.='SET'}",0.00508222030733879,1,0.00508222030733879,34.3979251574657,2831
"162","{X.WHITE.='PANTRY'} => {X.T.LIGHT.='OF'}",0.00508222030733879,1,0.00508222030733879,26.932263211333,2831
"163","{X.T.LIGHT.='FAIRY'} => {X.HEART.='CAKE'}",0.00503015941404567,0.853747714808044,0.00589185695820767,32.4489374356354,2802
"164","{X.HEART.='BAKELIKE'} => {X.HANGING.='ALARM'}",0.00800840155105558,1,0.00800840155105558,122.399472643375,4461
"165","{X.HANGING.='ALARM'} => {X.HEART.='BAKELIKE'}",0.00800840155105558,0.98022412656559,0.00816996984058595,122.399472643375,4461
"166","{X.HEART.='CHARLOTTE'} => {X.HANGING.='BAG'}",0.00858286658049691,1,0.00858286658049691,13.3279100370858,4781
"167","{X.HEART.='LUNCH'} => {X.HANGING.='BAG'}",0.00749676863420939,0.818823529411765,0.00915553640672124,10.9132063362491,4176
"168","{X.T.LIGHT.='PACK'} => {X.HOLDER.='OF'}",0.00645016515869596,0.87506088650755,0.0073711044090191,36.4444049510404,3593
"169","{X.WHITE.='WATER'} => {X.HANGING.='BOTTLE'}",0.0075003590406434,0.82130921957932,0.00913219876490019,63.0863331045869,4178
"170","{X.HANGING.='HANGING'} => {X.HEART.='HEART'}",0.00957920436593422,0.771655820679682,0.0124138302455838,26.5564783363036,5336
"171","{X.HANGING.='60'} => {X.HOLDER.='CASES'}",0.0106796639379578,0.999328069880732,0.0106868447508258,54.0924796469112,5949
"172","{X.HANGING.='60'} => {X.HEART.='CAKE'}",0.0106796639379578,0.999328069880732,0.0106868447508258,37.9821034420281,5949
"173","{X.WHITE.='PACK'} => {X.T.LIGHT.='OF'}",0.0126956771506535,0.990892531876138,0.0128123653597587,26.6869784826323,7072
"174","{X.HEART.='JUMBO'} => {X.HANGING.='BAG'}",0.0184726411029729,0.914097894643333,0.0202086026138159,12.1830145048959,10290
"175","{X.HOLDER.='CASES'} => {X.HEART.='CAKE'}",0.0162555651299727,0.879895053930619,0.0184744363061899,33.4427361382036,9055
"176","{X.HEART.='MAKING',X.HOLDER.='PRINTED'} => {X.HANGING.='JAM'}",0.00212193020249892,1,0.00212193020249892,195.31556802244,1182
"177","{X.HANGING.='JAM',X.HEART.='MAKING'} => {X.HOLDER.='PRINTED'}",0.00212193020249892,1,0.00212193020249892,470.075949367089,1182
"178","{X.HANGING.='JAM',X.HOLDER.='PRINTED'} => {X.HEART.='MAKING'}",0.00212193020249892,1,0.00212193020249892,471.269035532995,1182
"179","{X.HEART.='MAKING',X.HOLDER.='PRINTED'} => {X.T.LIGHT.='SET'}",0.00212193020249892,1,0.00212193020249892,51.1233480176211,1182
"180","{X.HEART.='MAKING',X.T.LIGHT.='SET'} => {X.HOLDER.='PRINTED'}",0.00212193020249892,1,0.00212193020249892,470.075949367089,1182
"181","{X.HOLDER.='PRINTED',X.T.LIGHT.='SET'} => {X.HEART.='MAKING'}",0.00212193020249892,1,0.00212193020249892,471.269035532995,1182
"182","{X.HANGING.='JAM',X.HEART.='MAKING'} => {X.T.LIGHT.='SET'}",0.00212193020249892,1,0.00212193020249892,51.1233480176211,1182
"183","{X.HEART.='MAKING',X.T.LIGHT.='SET'} => {X.HANGING.='JAM'}",0.00212193020249892,1,0.00212193020249892,195.31556802244,1182
"184","{X.HANGING.='JAM',X.HOLDER.='PRINTED'} => {X.T.LIGHT.='SET'}",0.00212193020249892,1,0.00212193020249892,51.1233480176211,1182
"185","{X.HOLDER.='PRINTED',X.T.LIGHT.='SET'} => {X.HANGING.='JAM'}",0.00212193020249892,1,0.00212193020249892,195.31556802244,1182
"186","{X.HOLDER.='CARS',X.T.LIGHT.='LUNCH'} => {X.HEART.='BLUE'}",0.00214885825075399,1,0.00214885825075399,81.6654449494209,1197
"187","{X.HEART.='BLUE',X.HOLDER.='CARS'} => {X.T.LIGHT.='LUNCH'}",0.00214885825075399,1,0.00214885825075399,114.829931972789,1197
"188","{X.HEART.='BLUE',X.T.LIGHT.='LUNCH'} => {X.HOLDER.='CARS'}",0.00214885825075399,1,0.00214885825075399,465.363408521303,1197
"189","{X.HOLDER.='CARS',X.T.LIGHT.='LUNCH'} => {X.HANGING.='BAG'}",0.00214885825075399,1,0.00214885825075399,13.3279100370858,1197
"190","{X.HANGING.='BAG',X.HOLDER.='CARS'} => {X.T.LIGHT.='LUNCH'}",0.00214885825075399,1,0.00214885825075399,114.829931972789,1197
"191","{X.HEART.='BLUE',X.HOLDER.='CARS'} => {X.HANGING.='BAG'}",0.00214885825075399,1,0.00214885825075399,13.3279100370858,1197
"192","{X.HANGING.='BAG',X.HOLDER.='CARS'} => {X.HEART.='BLUE'}",0.00214885825075399,1,0.00214885825075399,81.6654449494209,1197
"193","{X.HOLDER.='TRAVEL',X.T.LIGHT.='WALLET'} => {X.HANGING.='CARD'}",0.00219373833117909,1,0.00219373833117909,80.988659494039,1222
"194","{X.HANGING.='CARD',X.T.LIGHT.='WALLET'} => {X.HOLDER.='TRAVEL'}",0.00219373833117909,1,0.00219373833117909,212.286585365854,1222
"195","{X.HANGING.='CLOCK',X.HEART.='DINER'} => {X.T.LIGHT.='WALL'}",0.002154243860405,0.999167360532889,0.002156039063622,150.101452672934,1200
"196","{X.HEART.='DINER',X.T.LIGHT.='WALL'} => {X.HANGING.='CLOCK'}",0.002154243860405,1,0.002154243860405,300.129310344828,1200
